test,lang,id,iter,secs-startup,secs,kb,lines,date
fasta,sbcl, ,2500000,-2.051,-2,-2,113, 09/30/2004
fasta,se, ,2500000,-2.002,-2,-2,143, 09/30/2004
fasta,slang, ,2500000,-2.004,-2,-2,108, 09/30/2004
fasta,smlnj, ,2500000,-2.056,-2,-2,59, 09/30/2004
fasta,tcc, ,2500000,-2,-2,-2,102, 09/30/2004
fasta,tcl, ,2500000,-2.009,-2,-2,52, 09/30/2004
fasta,xds, ,2500000,-2,-2,-2,115, 09/30/2004
fibo,bash, ,32,-1.004,-1,-1,8, 09/30/2004
fibo,bigloo, ,32,0.123,0.127,28508,10, 09/30/2004
fibo,chicken, ,32,0.135,0.142,26096,11, 09/30/2004
fibo,ciao, ,32,-2,-2,-2,13, 09/30/2004
fibo,clean, ,32,0.104,0.107,28072,6, 09/30/2004
fibo,cmucl, ,32,0.216,0.244,30584,10, 09/30/2004
fibo,cmucl,2,32,0.235,0.263,33556,10, 09/30/2004
fibo,csharp, ,32,0.152,0.247,5116,9, 09/30/2004
fibo,dlang, ,32,0.12,0.120,512,10, 09/30/2004
fibo,elastic, ,32,-2.007,-2,-2,0, 09/30/2004
fibo,erlang, ,32,0.844,1.064,29984,9, 09/30/2004
fibo,felix, ,32,-2.004,-2,-2,7, 09/30/2004
fibo,fpascal, ,32,0.139,0.140,27808,19, 09/30/2004
fibo,g95, ,32,0.125,0.125,25528,18, 09/30/2004
fibo,gawk, ,32,9.272,9.274,29604,7, 09/30/2004
fibo,gcc, ,32,0.086,0.088,27872,10, 09/30/2004
fibo,gcj, ,32,-2.161,-2,-2,7, 09/30/2004
fibo,gcl, ,32,-2.027,-2,-2,10, 09/30/2004
fibo,gcl,2,32,-2.027,-2,-2,10, 09/30/2004
fibo,gforth, ,32,0.437,0.449,28392,5, 09/30/2004
fibo,ghc, ,32,-2.003,-2,-2,6, 09/30/2004
fibo,gij, ,32,4.413,4.572,10436,7, 09/30/2004
fibo,gnat, ,32,-2.005,-2,-2,23, 09/30/2004
fibo,gpp, ,32,-2.004,-2,-2,12, 09/30/2004
fibo,gprolog, ,32,-2.009,-2,-2,11, 09/30/2004
fibo,gst, ,32,-2.085,-2,-2,6, 09/30/2004
fibo,guile, ,32,-2.05,-2,-2,7, 09/30/2004
fibo,gwydion, ,32,-2.014,-2,-2,12, 09/30/2004
fibo,hipe, ,32,0.846,1.067,6336,9, 09/30/2004
fibo,hugs, ,32,-2.262,-2,-2,6, 09/30/2004
fibo,icc, ,32,-2.001,-2,-2,10, 09/30/2004
fibo,icon, ,32,-2.011,-2,-2,8, 09/30/2004
fibo,icpp, ,32,-2.001,-2,-2,12, 09/30/2004
fibo,ifc, ,32,0.124,0.132,1436,18, 09/30/2004
fibo,java, ,32,-2.166,-2,-2,7, 09/30/2004
fibo,javascript, ,32,8.888,8.888,1304,5, 09/30/2004
fibo,kaffe, ,32,0.399,0.577,5584,7, 09/30/2004
fibo,lua, ,32,3.151,3.155,852,6, 09/30/2004
fibo,mawk, ,32,2.848,2.850,480,7, 09/30/2004
fibo,mercury, ,32,-2.019,-2,-2,30, 09/30/2004
fibo,mlton, ,32,0.152,0.154,620,13, 09/30/2004
fibo,mzc, ,32,5.37,5.459,3552,10, 09/30/2004
fibo,mzscheme, ,32,7.948,8.038,3584,10, 09/30/2004
fibo,newlisp, ,32,5.493,5.498,700,6, 09/30/2004
fibo,nhc98, ,32,-2.002,-2,-2,6, 09/30/2004
fibo,nice, ,32,-2.285,-2,-2,6, 09/30/2004
fibo,objc, ,32,0.074,0.076,424,8, 09/30/2004
fibo,ocaml, ,32,0.079,0.081,500,4, 09/30/2004
fibo,ocamlb, ,32,1.059,1.064,728,4, 09/30/2004
fibo,ooc, ,32,0.123,0.123,1172,13, 09/30/2004
fibo,oz, ,32,1.929,1.982,4160,12, 09/30/2004
fibo,perl, ,32,9.87,9.875,1400,7, 09/30/2004
fibo,perl,2,32,9.869,9.874,1400,7, 09/30/2004
fibo,php, ,32,23.298,23.325,3372,7, 09/30/2004
fibo,pike, ,32,2.357,2.480,3216,8, 09/30/2004
fibo,poly, ,32,-2,-2,-2,20, 09/30/2004
fibo,pop11, ,32,-2.01,-2,-2,15, 09/30/2004
fibo,poplisp, ,32,-2.039,-2,-2,6, 09/30/2004
fibo,psyco, ,32,-2.06,-2,-2,10, 09/30/2004
fibo,python, ,32,5.571,5.598,2136,9, 09/30/2004
fibo,ruby, ,32,15.94,15.951,1628,9, 09/30/2004
fibo,sablevm, ,32,1.663,1.750,4856,7, 09/30/2004
fibo,sbcl, ,32,0.209,0.260,10776,10, 09/30/2004
fibo,sbcl,2,32,0.209,0.260,10780,10, 09/30/2004
fibo,se, ,32,-2.002,-2,-2,25, 09/30/2004
fibo,slang, ,32,-2.004,-2,-2,10, 09/30/2004
fibo,smlnj, ,32,0.178,0.234,2328,6, 09/30/2004
fibo,stalin, ,32,-2.002,-2,-2,15, 09/30/2004
fibo,tcc, ,32,-2,-2,-2,10, 09/30/2004
fibo,tcl, ,32,16.906,16.915,1408,7, 09/30/2004
fibo,xds, ,32,-2,-2,-2,13, 09/30/2004
fibo,xemacs, ,32,2.784,3.211,6460,0, 09/30/2004
harmonic,bigloo, ,10000000,0.24,0.244,904,10, 09/30/2004
harmonic,chicken, ,10000000,-2.007,-2,-2,9, 09/30/2004
harmonic,clean, ,10000000,-2.003,-2,-2,8, 09/30/2004
harmonic,cmucl, ,10000000,-2.028,-2,-2,11, 09/30/2004
harmonic,cmucl,2,10000000,-2.028,-2,-2,11, 09/30/2004
harmonic,csharp, ,10000000,-2.095,-2,-2,8, 09/30/2004
harmonic,dlang, ,10000000,-2,-2,-2,7, 09/30/2004
harmonic,erlang, ,10000000,-2.22,-2,-2,8, 09/30/2004
harmonic,erlang,2,10000000,-2.22,-2,-2,9, 09/30/2004
harmonic,fpascal, ,10000000,-2.001,-2,-2,11, 09/30/2004
harmonic,g95, ,10000000,-2,-2,-2,12, 09/30/2004
harmonic,gcc, ,10000000,-2.002,-2,-2,9, 09/30/2004
harmonic,gcj, ,10000000,-2.161,-2,-2,10, 09/30/2004
harmonic,gcl, ,10000000,-2.027,-2,-2,11, 09/30/2004
harmonic,gcl,2,10000000,-2.027,-2,-2,11, 09/30/2004
harmonic,gforth, ,10000000,-2.012,-2,-2,6, 09/30/2004
harmonic,ghc, ,10000000,-2.003,-2,-2,8, 09/30/2004
harmonic,gij, ,10000000,-2.159,-2,-2,10, 09/30/2004
harmonic,gnat, ,10000000,-2.005,-2,-2,14, 09/30/2004
harmonic,gpp, ,10000000,-2.004,-2,-2,13, 09/30/2004
harmonic,gprolog, ,10000000,-2.009,-2,-2,15, 09/30/2004
harmonic,gst, ,10000000,-2.085,-2,-2,11, 09/30/2004
harmonic,guile, ,10000000,-2.05,-2,-2,8, 09/30/2004
harmonic,gwydion, ,10000000,-2.014,-2,-2,11, 09/30/2004
harmonic,hipe, ,10000000,-2.221,-2,-2,8, 09/30/2004
harmonic,hipe,2,10000000,-2.221,-2,-2,9, 09/30/2004
harmonic,hugs, ,10000000,-2.262,-2,-2,8, 09/30/2004
harmonic,icc, ,10000000,-2.001,-2,-2,9, 09/30/2004
harmonic,icpp, ,10000000,-2.001,-2,-2,13, 09/30/2004
harmonic,ifc, ,10000000,-2.008,-2,-2,12, 09/30/2004
harmonic,java, ,10000000,-2.166,-2,-2,10, 09/30/2004
harmonic,javascript, ,10000000,-2,-2,-2,3, 09/30/2004
harmonic,kaffe, ,10000000,-2.178,-2,-2,10, 09/30/2004
harmonic,lua, ,10000000,-2.004,-2,-2,4, 09/30/2004
harmonic,mlton, ,10000000,-2.002,-2,-2,12, 09/30/2004
harmonic,mzc, ,10000000,-2.089,-2,-2,33, 09/30/2004
harmonic,mzscheme, ,10000000,-2.09,-2,-2,33, 09/30/2004
harmonic,nhc98, ,10000000,-2.002,-2,-2,8, 09/30/2004
harmonic,nice, ,10000000,-2.285,-2,-2,13, 09/30/2004
harmonic,ocaml, ,10000000,-2.002,-2,-2,8, 09/30/2004
harmonic,ocamlb, ,10000000,-2.005,-2,-2,8, 09/30/2004
harmonic,ooc, ,10000000,-2,-2,-2,14, 09/30/2004
harmonic,oz, ,10000000,-2.053,-2,-2,66, 09/30/2004
harmonic,perl, ,10000000,-2.005,-2,-2,2, 09/30/2004
harmonic,php, ,10000000,-2.027,-2,-2,6, 09/30/2004
harmonic,poplisp, ,10000000,-2.039,-2,-2,11, 09/30/2004
harmonic,psyco, ,10000000,-2.06,-2,-2,8, 09/30/2004
harmonic,psyco,2,10000000,-2.06,-2,-2,13, 09/30/2004
harmonic,psyco,3,10000000,-2.06,-2,-2,8, 09/30/2004
harmonic,python,2,10000000,-2.027,-2,-2,2, 09/30/2004
harmonic,python,3,10000000,-2.027,-2,-2,7, 09/30/2004
harmonic,ruby, ,10000000,-2.011,-2,-2,4, 09/30/2004
harmonic,ruby,2,10000000,-2.011,-2,-2,6, 09/30/2004
harmonic,sablevm, ,10000000,-2.087,-2,-2,10, 09/30/2004
harmonic,sbcl, ,10000000,-2.051,-2,-2,11, 09/30/2004
harmonic,sbcl,2,10000000,-2.051,-2,-2,11, 09/30/2004
harmonic,se, ,10000000,-2.002,-2,-2,10, 09/30/2004
harmonic,slang, ,10000000,-2.004,-2,-2,13, 09/30/2004
harmonic,smlnj, ,10000000,-2.056,-2,-2,7, 09/30/2004
harmonic,tcc, ,10000000,-2,-2,-2,9, 09/30/2004
harmonic,tcl, ,10000000,-2.009,-2,-2,6, 09/30/2004
harmonic,xds, ,10000000,-2,-2,-2,14, 09/30/2004
hash,bigloo, ,100000,-2.004,-2,-2,22, 09/30/2004
hash,clean, ,100000,0.252,0.255,10240,68, 09/30/2004
hash,cmucl, ,100000,0.323,0.351,11256,24, 09/30/2004
hash,csharp, ,100000,1.071,1.166,16500,13, 09/30/2004
hash,dlang, ,100000,0.418,0.418,7064,14, 09/30/2004
hash,elastic, ,100000,-2.007,-2,-2,0, 09/30/2004
hash,erlang, ,100000,0.984,1.204,12040,21, 09/30/2004
hash,felix, ,100000,-2.004,-2,-2,21, 09/30/2004
hash,fpascal, ,100000,0.623,0.624,52772,104, 09/30/2004
hash,gawk, ,100000,0.754,0.756,58028,8, 09/30/2004
hash,gcc, ,100000,0.277,0.279,3556,154, 09/30/2004
hash,gcj, ,100000,-2.161,-2,-2,16, 09/30/2004
hash,gcl, ,100000,-2.027,-2,-2,24, 09/30/2004
hash,gforth, ,100000,-2.012,-2,-2,17, 09/30/2004
hash,ghc, ,100000,2.242,2.245,10088,8, 09/30/2004
hash,gij, ,100000,-2.159,-2,-2,16, 09/30/2004
hash,gpp, ,100000,-2.004,-2,-2,42, 09/30/2004
hash,gst, ,100000,-2.085,-2,-2,8, 09/30/2004
hash,guile, ,100000,-2.05,-2,-2,14, 09/30/2004
hash,gwydion, ,100000,-2.014,-2,-2,21, 09/30/2004
hash,hipe, ,100000,0.973,1.194,13160,21, 09/30/2004
hash,hugs, ,100000,-2.262,-2,-2,8, 09/30/2004
hash,icc, ,100000,-2.001,-2,-2,17, 09/30/2004
hash,icon, ,100000,3.161,3.172,6644,24, 09/30/2004
hash,icpp, ,100000,-2.001,-2,-2,42, 09/30/2004
hash,java, ,100000,1.794,1.960,21728,16, 09/30/2004
hash,javascript, ,100000,3.656,3.656,25824,8, 09/30/2004
hash,kaffe, ,100000,3.646,3.824,39372,16, 09/30/2004
hash,lua, ,100000,1.182,1.186,11156,10, 09/30/2004
hash,mawk, ,100000,0.822,0.824,6252,8, 09/30/2004
hash,mercury, ,100000,-2.019,-2,-2,22, 09/30/2004
hash,mlton, ,100000,0.237,0.239,8880,27, 09/30/2004
hash,mzc, ,100000,4.566,4.655,63548,20, 09/30/2004
hash,mzscheme, ,100000,4.06,4.150,55772,20, 09/30/2004
hash,newlisp, ,100000,0.941,0.946,7012,19, 09/30/2004
hash,nhc98, ,100000,-2.002,-2,-2,8, 09/30/2004
hash,nice, ,100000,-2.285,-2,-2,9, 09/30/2004
hash,ocaml, ,100000,0.319,0.321,4076,14, 09/30/2004
hash,ocamlb, ,100000,0.762,0.767,4220,14, 09/30/2004
hash,ooc, ,100000,-2,-2,-2,56, 09/30/2004
hash,oz, ,100000,1.395,1.448,18528,41, 09/30/2004
hash,perl, ,100000,0.82,0.825,14176,9, 09/30/2004
hash,perl,2,100000,0.503,0.508,9304,13, 09/30/2004
hash,perl,3,100000,0.857,0.862,14208,10, 09/30/2004
hash,php, ,100000,0.849,0.876,12672,8, 09/30/2004
hash,pike, ,100000,0.652,0.775,10480,10, 09/30/2004
hash,poplisp, ,100000,-2.039,-2,-2,25, 09/30/2004
hash,psyco, ,100000,-2.06,-2,-2,14, 09/30/2004
hash,python, ,100000,0.547,0.574,10552,13, 09/30/2004
hash,rep, ,100000,0.937,0.950,6332,17, 09/30/2004
hash,ruby, ,100000,2.535,2.546,19780,10, 09/30/2004
hash,sablevm, ,100000,2.263,2.350,36104,16, 09/30/2004
hash,sbcl, ,100000,-2.051,-2,-2,24, 09/30/2004
hash,se, ,100000,-2.002,-2,-2,36, 09/30/2004
hash,slang, ,100000,-2.004,-2,-2,14, 09/30/2004
hash,smlnj, ,100000,-2.056,-2,-2,34, 09/30/2004
hash,tcc, ,100000,-2,-2,-2,17, 09/30/2004
hash,tcl, ,100000,1.404,1.413,13356,11, 09/30/2004
hash,xds, ,100000,-2,-2,-2,56, 09/30/2004
hash,xemacs, ,100000,1.803,2.230,11168,0, 09/30/2004
hash2,bash, ,200,-1.004,-1,-1,19, 09/30/2004
hash2,bigloo, ,200,-2.004,-2,-2,36, 09/30/2004
hash2,clean, ,200,-2.003,-2,-2,108, 09/30/2004
hash2,cmucl, ,200,1.978,2.006,38660,30, 09/30/2004
hash2,csharp, ,200,1.654,1.749,6060,27, 09/30/2004
hash2,dlang, ,200,0.86,0.860,1720,20, 09/30/2004
hash2,erlang, ,200,4.332,4.552,37472,35, 09/30/2004
hash2,felix, ,200,-2.004,-2,-2,23, 09/30/2004
hash2,gawk, ,200,4.368,4.370,38272,8, 09/30/2004
hash2,gcc, ,200,1.128,1.130,32112,161, 09/30/2004
hash2,gcj, ,200,-2.161,-2,-2,25, 09/30/2004
hash2,gcl, ,200,-2.027,-2,-2,30, 09/30/2004
hash2,gforth, ,200,6.611,6.623,32624,39, 09/30/2004
hash2,ghc, ,200,71.729,71.732,7856,15, 09/30/2004
hash2,gij, ,200,-2.159,-2,-2,25, 09/30/2004
hash2,gpp, ,200,0.879,0.883,1588,44, 09/30/2004
hash2,gst, ,200,-2.085,-2,-2,16, 09/30/2004
hash2,guile, ,200,-1.05,-1,-1,19, 09/30/2004
hash2,gwydion, ,200,-2.014,-2,-2,22, 09/30/2004
hash2,hipe, ,200,4.308,4.529,6516,35, 09/30/2004
hash2,hugs, ,200,-2.262,-2,-2,15, 09/30/2004
hash2,icc, ,200,-2.001,-2,-2,24, 09/30/2004
hash2,icon, ,200,6.343,6.354,5912,12, 09/30/2004
hash2,icpp, ,200,-2.001,-2,-2,44, 09/30/2004
hash2,java, ,200,1.81,1.976,12480,25, 09/30/2004
hash2,javascript, ,200,11.518,11.518,2832,14, 09/30/2004
hash2,kaffe, ,200,5.677,5.855,9872,25, 09/30/2004
hash2,lua, ,200,2.62,2.624,2372,13, 09/30/2004
hash2,mawk, ,200,8.537,8.539,1536,8, 09/30/2004
hash2,mlton, ,200,0.983,0.985,1980,46, 09/30/2004
hash2,mzc, ,200,9.395,9.484,5140,23, 09/30/2004
hash2,mzscheme, ,200,10.413,10.503,5056,23, 09/30/2004
hash2,newlisp, ,200,5.78,5.785,2164,22, 09/30/2004
hash2,nhc98, ,200,-2.002,-2,-2,15, 09/30/2004
hash2,nice, ,200,-2.285,-2,-2,24, 09/30/2004
hash2,ocaml, ,200,1.116,1.118,1432,10, 09/30/2004
hash2,ocamlb, ,200,3.838,3.843,1640,10, 09/30/2004
hash2,ooc, ,200,1.048,1.048,1932,49, 09/30/2004
hash2,oz, ,200,2.214,2.267,5844,43, 09/30/2004
hash2,perl, ,200,5.477,5.482,2812,9, 09/30/2004
hash2,php, ,200,12.057,12.084,5356,12, 09/30/2004
hash2,pike, ,200,3.126,3.249,4592,12, 09/30/2004
hash2,poplisp, ,200,-2.039,-2,-2,29, 09/30/2004
hash2,psyco, ,200,-2.06,-2,-2,18, 09/30/2004
hash2,python, ,200,2.784,2.811,3456,15, 09/30/2004
hash2,rep, ,200,6.346,6.359,2028,21, 09/30/2004
hash2,ruby, ,200,9.716,9.727,4916,14, 09/30/2004
hash2,sablevm, ,200,15.53,15.617,7792,25, 09/30/2004
hash2,sbcl, ,200,1.692,1.743,12836,30, 09/30/2004
hash2,se, ,200,-2.002,-2,-2,46, 09/30/2004
hash2,slang, ,200,-2.004,-2,-2,23, 09/30/2004
hash2,smlnj, ,200,1.109,1.165,3068,26, 09/30/2004
hash2,tcc, ,200,-2,-2,-2,24, 09/30/2004
hash2,tcl, ,200,17.042,17.051,5900,13, 09/30/2004
hash2,xds, ,200,-2,-2,-2,49, 09/30/2004
hash2,xemacs, ,200,3.135,3.562,6956,0, 09/30/2004
health,csharp,2,1000,-2.095,-2,-2,184, 09/30/2004
health,ocaml, ,1000,5.413,5.415,7144,151, 09/30/2004
health,ocamlb, ,1000,21.384,21.389,7548,151, 09/30/2004
heapsort,bigloo, ,100000,-2.004,-2,-2,53, 09/30/2004
heapsort,chicken, ,100000,3.604,3.611,5388,52, 09/30/2004
heapsort,clean, ,100000,-2.003,-2,-2,53, 09/30/2004
heapsort,cmucl, ,100000,0.143,0.171,3944,53, 09/30/2004
heapsort,csharp, ,100000,-2.095,-2,-2,41, 09/30/2004
heapsort,dlang, ,100000,0.124,0.124,1296,44, 09/30/2004
heapsort,elastic, ,100000,-2.007,-2,-2,0, 09/30/2004
heapsort,erlang, ,100000,3.058,3.278,23300,72, 09/30/2004
heapsort,felix, ,100000,-2.004,-2,-2,58, 09/30/2004
heapsort,fpascal, ,100000,0.132,0.133,1000,73, 09/30/2004
heapsort,g95, ,100000,0.124,0.124,1296,65, 09/30/2004
heapsort,gawk, ,100000,11.494,11.496,8832,35, 09/30/2004
heapsort,gcc, ,100000,0.099,0.101,1092,47, 09/30/2004
heapsort,gcj, ,100000,-2.161,-2,-2,44, 09/30/2004
heapsort,gcl, ,100000,-2.027,-2,-2,53, 09/30/2004
heapsort,gforth, ,100000,0.833,0.845,1608,51, 09/30/2004
heapsort,ghc, ,100000,1.058,1.061,7896,39, 09/30/2004
heapsort,ghc,2,100000,0.319,0.322,2036,41, 09/30/2004
heapsort,gij, ,100000,-2.159,-2,-2,44, 09/30/2004
heapsort,gnat, ,100000,0.121,0.126,1968,87, 09/30/2004
heapsort,gpp, ,100000,0.104,0.108,1548,45, 09/30/2004
heapsort,gst, ,100000,-2.085,-2,-2,58, 09/30/2004
heapsort,guile, ,100000,8.733,8.783,5764,50, 09/30/2004
heapsort,gwydion, ,100000,-2.014,-2,-2,71, 09/30/2004
heapsort,hipe, ,100000,3.08,3.301,19668,72, 09/30/2004
heapsort,hugs, ,100000,22.248,22.510,10188,39, 09/30/2004
heapsort,hugs,2,100000,22.237,22.499,10192,41, 09/30/2004
heapsort,icc, ,100000,-2.001,-2,-2,47, 09/30/2004
heapsort,icon, ,100000,-2.011,-2,-2,42, 09/30/2004
heapsort,icpp, ,100000,-2.001,-2,-2,45, 09/30/2004
heapsort,ifc, ,100000,0.118,0.126,2992,65, 09/30/2004
heapsort,java, ,100000,0.298,0.464,10604,44, 09/30/2004
heapsort,javascript, ,100000,-2,-2,-2,36, 09/30/2004
heapsort,kaffe, ,100000,1.23,1.408,9360,44, 09/30/2004
heapsort,lua, ,100000,2.065,2.069,2500,49, 09/30/2004
heapsort,mawk, ,100000,4.292,4.294,6184,35, 09/30/2004
heapsort,mercury, ,100000,-2.019,-2,-2,72, 09/30/2004
heapsort,mlton, ,100000,0.13,0.132,1448,63, 09/30/2004
heapsort,mzc, ,100000,5.317,5.406,8524,72, 09/30/2004
heapsort,mzscheme, ,100000,10.223,10.313,8528,72, 09/30/2004
heapsort,newlisp, ,100000,6.703,6.708,8592,53, 09/30/2004
heapsort,nhc98, ,100000,-2.002,-2,-2,39, 09/30/2004
heapsort,nhc98,2,100000,-2.002,-2,-2,41, 09/30/2004
heapsort,nice, ,100000,-2.285,-2,-2,43, 09/30/2004
heapsort,ocaml, ,100000,0.114,0.116,1428,41, 09/30/2004
heapsort,ocamlb, ,100000,1.62,1.625,1652,41, 09/30/2004
heapsort,ooc, ,100000,-2,-2,-2,47, 09/30/2004
heapsort,oz, ,100000,-2.053,-2,-2,125, 09/30/2004
heapsort,perl, ,100000,5.245,5.250,6688,39, 09/30/2004
heapsort,php, ,100000,15.064,15.091,12520,37, 09/30/2004
heapsort,pike, ,100000,-2.123,-2,-2,39, 09/30/2004
heapsort,poplisp, ,100000,-2.039,-2,-2,52, 09/30/2004
heapsort,psyco,3,100000,-2.06,-2,-2,47, 09/30/2004
heapsort,python,3,100000,3.711,3.738,4124,46, 09/30/2004
heapsort,rep, ,100000,-2.013,-2,-2,47, 09/30/2004
heapsort,ruby, ,100000,11.404,11.415,4148,40, 09/30/2004
heapsort,sablevm, ,100000,1.183,1.270,7328,44, 09/30/2004
heapsort,sbcl, ,100000,0.141,0.192,13200,53, 09/30/2004
heapsort,se, ,100000,-2.002,-2,-2,75, 09/30/2004
heapsort,slang, ,100000,-2.004,-2,-2,49, 09/30/2004
heapsort,smlnj, ,100000,0.183,0.239,2288,31, 09/30/2004
heapsort,stalin, ,100000,-2.002,-2,-2,49, 09/30/2004
heapsort,tcc, ,100000,-2,-2,-2,47, 09/30/2004
heapsort,tcl,2,100000,8.502,8.511,4312,38, 09/30/2004
heapsort,xds, ,100000,-2,-2,-2,47, 09/30/2004
heapsort,xemacs, ,100000,2.357,2.784,8168,0, 09/30/2004
hello,bash, ,200,0.972,0.976,2328,1, 09/30/2004
hello,bigloo, ,200,1.044,1.048,2320,2, 09/30/2004
hello,chicken, ,200,1.419,1.426,2332,2, 09/30/2004
hello,ciao, ,200,-2,-2,-2,4, 09/30/2004
hello,clean, ,200,0.631,0.634,1532,3, 09/30/2004
hello,cmucl, ,200,5.575,5.603,6648,1, 09/30/2004
hello,csharp, ,200,17.455,17.550,5956,4, 09/30/2004
hello,dlang, ,200,0.647,0.647,2320,4, 09/30/2004
hello,elastic, ,200,-2.007,-2,-2,0, 09/30/2004
hello,erlang, ,200,51.358,51.578,8768,3, 09/30/2004
hello,felix, ,200,-2.004,-2,-2,3, 09/30/2004
hello,fpascal, ,200,0.273,0.274,2320,4, 09/30/2004
hello,g95, ,200,0.621,0.621,2320,4, 09/30/2004
hello,gawk, ,200,0.635,0.637,1756,1, 09/30/2004
hello,gcc, ,200,0.421,0.423,1400,4, 09/30/2004
hello,gcj, ,200,-2.161,-2,-2,3, 09/30/2004
hello,gcl, ,200,-2.027,-2,-2,1, 09/30/2004
hello,gforth, ,200,2.595,2.607,1948,1, 09/30/2004
hello,ghc, ,200,-2.003,-2,-2,1, 09/30/2004
hello,gij, ,200,33.539,33.698,11548,3, 09/30/2004
hello,gnat, ,200,1.296,1.301,2312,5, 09/30/2004
hello,gpp, ,200,1.047,1.051,4440,5, 09/30/2004
hello,gprolog, ,200,2.01,2.019,2632,3, 09/30/2004
hello,gst, ,200,-2.085,-2,-2,1, 09/30/2004
hello,guile, ,200,10.199,10.249,2916,1, 09/30/2004
hello,gwydion, ,200,-2.014,-2,-2,2, 09/30/2004
hello,hipe, ,200,51.729,51.950,6816,3, 09/30/2004
hello,hugs, ,200,81.811,82.073,11316,1, 09/30/2004
hello,icc, ,200,-2.001,-2,-2,4, 09/30/2004
hello,icon, ,200,3.114,3.125,6524,3, 09/30/2004
hello,icpp, ,200,-2.001,-2,-2,5, 09/30/2004
hello,ifc, ,200,-2.008,-2,-2,4, 09/30/2004
hello,java, ,200,33.234,33.400,8620,3, 09/30/2004
hello,javascript, ,200,1.868,1.868,2468,1, 09/30/2004
hello,kaffe, ,200,78.833,79.011,6748,3, 09/30/2004
hello,lua, ,200,1.098,1.102,2320,1, 09/30/2004
hello,mawk, ,200,0.536,0.538,2320,1, 09/30/2004
hello,mercury, ,200,-2.019,-2,-2,6, 09/30/2004
hello,mlton, ,200,0.712,0.714,2320,1, 09/30/2004
hello,mzc, ,200,20.117,20.206,4724,3, 09/30/2004
hello,mzscheme, ,200,20.154,20.244,4732,3, 09/30/2004
hello,newlisp, ,200,0.944,0.949,2320,2, 09/30/2004
hello,nhc98, ,200,-2.002,-2,-2,1, 09/30/2004
hello,nice, ,200,-2.285,-2,-2,1, 09/30/2004
hello,objc, ,200,0.591,0.593,2336,4, 09/30/2004
hello,ocaml, ,200,0.592,0.594,2328,1, 09/30/2004
hello,ocamlb, ,200,1.287,1.292,2328,1, 09/30/2004
hello,ooc, ,200,1.878,1.878,2368,1, 09/30/2004
hello,oz, ,200,11.918,11.971,5124,6, 09/30/2004
hello,perl, ,200,1.239,1.244,2416,1, 09/30/2004
hello,php, ,200,6.511,6.538,4328,3, 09/30/2004
hello,pike, ,200,29.261,29.384,4360,1, 09/30/2004
hello,poly, ,200,-2,-2,-2,10, 09/30/2004
hello,pop11, ,200,-2.01,-2,-2,3, 09/30/2004
hello,poplisp, ,200,-2.039,-2,-2,1, 09/30/2004
hello,psyco, ,200,-2.06,-2,-2,3, 09/30/2004
hello,python, ,200,5.501,5.528,3312,1, 09/30/2004
hello,rep, ,200,2.928,2.941,4480,3, 09/30/2004
hello,ruby, ,200,2.633,2.644,2692,1, 09/30/2004
hello,sablevm, ,200,24.512,24.599,6012,3, 09/30/2004
hello,sbcl, ,200,11.254,11.305,11760,1, 09/30/2004
hello,se, ,200,-2.002,-2,-2,10, 09/30/2004
hello,slang, ,200,0.985,0.989,2304,1, 09/30/2004
hello,smlnj, ,200,-2.056,-2,-2,7, 09/30/2004
hello,stalin, ,200,-2.002,-2,-2,1, 09/30/2004
hello,tcc, ,200,-2,-2,-2,4, 09/30/2004
hello,tcl, ,200,2.17,2.179,2524,1, 09/30/2004
hello,xds, ,200,-2,-2,-2,1, 09/30/2004
hello,xemacs, ,200,40.75,41.177,7652,0, 09/30/2004
implicitode,gpp, ,50,0.291,0.295,1020,98, 09/30/2004
implicitode,icpp, ,50,-2.001,-2,-2,98, 09/30/2004
implicitode,ocaml, ,50,0.27,0.272,824,129, 09/30/2004
implicitode,ocamlb, ,50,0.879,0.884,1104,129, 09/30/2004
implicitode,python, ,50,10.314,10.341,2280,171, 09/30/2004
knucleotide,cmucl, ,250000,-2.028,-2,-2,46, 09/30/2004
knucleotide,csharp, ,250000,-2.095,-2,-2,79, 09/30/2004
knucleotide,dlang, ,250000,-2,-2,-2,61, 09/30/2004
knucleotide,gcj, ,250000,-2.161,-2,-2,71, 09/30/2004
knucleotide,gcl, ,250000,-2.027,-2,-2,46, 09/30/2004
knucleotide,gforth, ,250000,-2.012,-2,-2,66, 09/30/2004
knucleotide,gforth,2,250000,-2.012,-2,-2,73, 09/30/2004
knucleotide,ghc, ,250000,-2.003,-2,-2,27, 09/30/2004
knucleotide,gij, ,250000,-2.159,-2,-2,71, 09/30/2004
knucleotide,gwydion, ,250000,-2.014,-2,-2,100, 09/30/2004
knucleotide,hugs, ,250000,-2.262,-2,-2,27, 09/30/2004
knucleotide,java, ,250000,-2.166,-2,-2,71, 09/30/2004
knucleotide,kaffe, ,250000,72.277,72.455,69304,71, 09/30/2004
knucleotide,lua, ,250000,-2.004,-2,-2,62, 09/30/2004
knucleotide,mlton, ,250000,-2.002,-2,-2,110, 09/30/2004
knucleotide,nhc98, ,250000,-2.002,-2,-2,27, 09/30/2004
